lat,lat_dir,long,long_dir,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997
10,N,115,E,,,,,117.127,,,,1267.315,899.428,990.673,1115.84,1575.92,1361.542,1149.513,1332.388,2001.178,2474.054,2923.615,3711.491,2594.508,2802.702,3620.313,5563.313,4892.727,7156.668,5880.856,5258.328,3705.942,3668.156,3487.945,2641.563,2818.494,2765.904,2624.708,2015.734,1509.778,2423.915,2723.882,2237.322,1888.774,2114.905,2493.459,2153.595,1596.107,2573.557,1759.571,2516.392
10,N,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,N,125,E,,,161.343,,93.375,,,,1255.099,936.152,1137.535,1317.528,1338.282,1069.16,1501.424,1682.145,1676.126,1853.53,2480.567,3012.017,2651.899,2504.806,2773.129,4477.798,7012.521,8252.637,6081.146,5506.993,4004.749,3966.258,4298.056,2879.239,2978.478,2925.632,2795.854,2184.937,1710.665,2672.883,2873.59,2452.278,2189.169,2396.872,2550.035,2370.632,2005.738,3004.258,2220.158,2738.781
10,N,130,E,,,120.233,,,,,1.628,128.246,,164.734,760.837,1416.121,712.136,853.853,1079.185,974.866,960.558,983.502,862.704,1505.326,785.535,1043.377,3307.5,5737.411,6134.464,4374.901,2915.773,3312.459,2180.372,1390.875,1117.478,997.972,1430.206,1308.694,1086.393,821.894,1014.652,1202.227,1237.738,1520.686,3030.666,1429.393,1349.545,2052.688,2132.476,2409.866,1200.991
10,N,135,E,,,,,,,,,,569.77,227.386,369.322,768.793,352.66,534.111,472.592,287.142,191.336,297.254,598.299,445.656,316.147,130.864,826.572,1952.117,2393.85,3281.688,2877.043,4525.285,1505.119,507.317,637.967,137.07,373.79,215.129,154.699,111.274,223.863,148.121,146.83,218.009,192.029,470.21,416.022,884.258,1355.698,268.91,275.017
10,N,140,E,,,,,,,,,,66.151,,255.232,304.641,74.407,338.333,332.536,152.76,4.635,140.049,3.568,21.617,20.608,30.536,171.841,893.842,1507.118,1740.213,3053.686,3277.868,1683.442,308.648,217.215,124.597,486.224,523.564,327.2,109.807,196.022,337.181,220.643,215.005,197.34,308.097,378.646,746.618,1384.393,354.531,165.868
10,N,145,E,,,,,,,,,,1485.485,299.887,,316.211,126.834,,192.073,75.857,122.139,129.485,290.85,182.092,37.312,68.545,163.96,852.207,938.003,476.297,3368.86,2131.086,1812.301,462.392,250.665,286.797,871.001,586.296,349.248,473.846,761.42,268.833,336.684,288.57,563.434,756.263,685.086,279.29,1539.47,738.676,317.414
10,N,150,E,,,,,,,,142.472,,1674.632,428.668,331.283,1627.838,338.481,255.936,510.865,,419.932,459.525,606.244,818.511,511.131,321.179,588.255,587.757,865.234,393.104,2769.858,2707.205,1171.357,986.924,489.242,191.436,276.576,544.542,475.341,626.704,977.992,1652.951,575.906,494.062,923.287,970.745,1705.222,552.32,1986.681,365.47,205.492
10,N,155,E,,,,,,,,,128.572,923.616,530.657,313.328,400.029,713.574,233.846,617.099,515.672,445.598,913.993,1102.106,1075.218,758.661,431.746,389.434,250.532,336.938,423.779,1244.469,1323.147,1339.465,1254.958,752.801,671.531,658.6,984.426,514.683,1418.536,916.091,2117.981,699.985,449.173,1368.253,1051.149,1109.912,636.06,757.232,159.549,82.29
10,N,160,E,,,,776.917,,,,,,247.106,479.552,111.953,1179.507,605.34,,482.14,461.236,216.736,87.677,192.12,641.769,,62.753,217.888,314.861,255.484,190.166,60.934,429.076,573.511,700.195,482.278,553.851,499.558,441.304,335.467,639.43,518.989,934.744,579.614,162.968,787.846,592.01,626.856,778.253,543.924,313.513,145.605
10,N,165,E,,,320.607,247.266,,,,96.705,215.911,415.698,290.342,,451.67,86.471,131.597,215.855,713.839,74.469,,90.404,720.165,319.653,231.631,405.978,463.248,354.221,422.37,141.739,591.081,111.548,307.609,206.438,179.878,433.012,263.767,64.737,545.08,162.674,265.621,71.81,44.427,265.752,104.3,213.485,311.331,175.366,,
10,N,170,E,,,1099.352,1082.065,,,82.132,95.111,866.494,1096.537,743.489,589.092,1471.599,487.695,903.831,1223.335,1718.575,783.156,241.13,452.634,1154.096,470.537,456.692,816.399,2217.234,1487.051,1214.027,396.3,1077.007,1036.834,846.615,752.68,790.154,364.959,677.273,827.507,2065.368,1659.964,1619.63,840.605,288.764,734.449,539.269,298.905,661.27,666.866,659.329,
10,N,175,E,,,1803.951,980.775,89.265,548.846,337.17,363.225,1241.148,1917.204,1010.203,384.534,1530.687,655.326,1355.278,1816.841,1339.668,1716.427,590.514,588.966,1931.357,841.969,438.939,1087.177,4186.734,2744.268,2310.34,657.941,1048.208,2490.547,2252.033,3371.716,760.645,610.894,1494.137,1555.151,4428.599,4628.837,4132.57,2634.001,1337.947,3671.746,1404.195,2731.13,2056.351,2541.212,2535.149,1411.685
10,N,180,W,,,3540.569,3423.296,,969.082,141.454,774.207,2034.11,2652.776,1491.244,3851.766,2202.322,901.545,1355.048,1024.389,792.315,734.914,424.699,418.668,1232.557,536.293,113.024,646.799,1972.334,1634.52,239.014,465.196,557.628,1158.582,616.639,1009.919,354.193,647.57,576.189,792.521,970.742,620.047,1046.71,762.455,441.351,491.152,321.491,624.473,701.494,513.859,113.89,145.59
10,N,175,W,,,2339.677,640.781,486.483,1100.125,101.571,,2471.203,2476.928,947.76,2302.781,2710.187,3173.026,1821.831,499.39,663.584,1087.845,295.494,504.726,1598.001,901.209,345.902,976.151,1816.079,1090.782,653.165,573.354,595.605,1349.789,1084.621,1427.479,737.17,507.753,939.963,814.696,1411.697,1737.082,2526.316,2079.262,1574.167,1364.115,743.655,994.855,962.022,956.948,412.137,95.592
10,N,170,W,,,1989.466,263.418,136.83,463.116,,139.68,1874.974,1391.727,939.261,2252.213,2892.111,4904.7,2550.762,693.855,469.122,1624.272,330.265,648.872,1433.951,1323.183,1213.707,1387.043,1581.424,839.811,1110.166,985.075,1619.291,1667.534,1613.275,943.789,672.007,362.056,908.179,890.15,1284.176,1434.982,2180.876,1258.358,939.454,1043.753,689.184,928.969,627.202,1063.02,636.395,822.225
10,N,165,W,,,491.042,,,,,,445.046,442.769,151.518,2478.266,3653.553,5151.078,2190.092,86.077,435.996,1032.796,163.914,126.854,1507.82,591.045,1823.772,2006.803,585.853,772.995,1512.2,269.877,1146.931,1029.468,1551.117,1309.73,1424.804,815.385,1109.849,1008.514,1081.726,1139.636,2357.658,2258.959,1166.202,865.162,761.971,1675.278,1497.123,2568.462,611.523,1288.521
10,N,160,W,,,,,,,,,,,,,5082.322,1952.906,1509.389,165.108,326.307,450.606,320.874,104.314,683.443,217.287,522.787,557.525,45.941,658.738,769.94,317.429,930.995,300.603,692.778,828.529,812.858,995.857,502.098,101.49,444.834,317.245,1603.151,1131.113,1987.25,1366.867,679.497,1862.598,583.894,632.384,494.766,730.091
10,N,155,W,,,,,,,,,,,,,831.801,,556.347,73.45,72.677,137.783,193.863,,823.601,55.035,76.782,84.252,,,,63.456,481.308,143.265,246.341,68.838,209.391,71.114,58.047,,72.878,496.969,1153.995,1286.458,883.405,652.162,226.989,115.144,200.631,59.653,92.374,114.948
10,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,S,105,E,,,,,,,,,,,181.618,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,70.204,,,,,,,,,,,,,,,,,,,,,,
10,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.918,,,,,,,
10,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.304,43.609,,,,,,
10,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.183,376.892,,157.97,69.235,,
10,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2297.8,1529.453,767.213,641.902,,
10,S,140,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,S,145,E,,,,,152.43,105.278,721.663,383.752,221.12,,,,452.498,,301.32,,127.416,148.728,,,,172.679,114.058,,,,,,,55.942,739.994,707.113,90.472,462.522,457.644,265.354,208.974,,,,,,,,191.179,68.804,,94.04
10,S,150,E,,,206.815,2150.103,1006.214,152.055,,2438.889,897.714,,273.37,444.833,2150.718,453.813,434.418,767.712,1164.737,111.056,73.27,103.769,123.01,512.225,209.413,977.962,,90.58,138.173,103.472,729.176,644.406,1548.021,1013.445,887.658,2094.894,1378.642,576.575,1993.896,64.05,,,,,,,164.032,1050.019,,
10,S,155,E,,,811.554,2072.487,141.509,,,1828.32,657.116,406.157,589.916,562.059,1275.9,431.003,,137.275,572.723,566.106,,,167.288,706.486,413.911,1856.868,448.978,714.913,344.327,931.577,400.119,3100.031,2651.924,2988.892,1530.239,1358.932,471.8,750.754,1274.98,134.228,2128.714,2154.239,1310.043,3351.597,756.632,242.05,671.248,1642.102,,1153.143
10,S,160,E,,,2084.455,985.602,,,235.897,264.819,368.877,110.374,802.456,373.236,1428.925,609.193,570.119,295.63,589.843,573.688,,,471.927,724.469,750.817,498.308,746.495,186.387,763.322,826.496,209.15,780.279,1200.162,1886.062,1853.312,271.699,187.685,1888.343,378.849,76.909,2789.727,1514.328,1362.036,980.867,812.577,547.084,1682.594,2269.354,623.505,1442.434
10,S,165,E,,,201.93,,,,,,,,,84.881,423.009,,123.607,,928.81,80.038,154.977,248.489,861.782,421.881,207.092,453.029,413.189,173.155,1524.652,1260.697,577.831,544.185,2222.945,536.211,1235.16,239.838,31.49,1864.741,116.185,60.004,820.96,523.208,993.211,149.867,215.978,869.493,545.698,895.475,714.936,1157.755
10,S,170,E,,,,,,365.959,1431.265,2059.377,652.219,,900.908,1974.678,281.29,,228.291,104.359,971.716,271.955,167.751,1370.827,83.25,333.483,227.869,574.792,427.874,266.671,1935.988,1281.576,1411.638,1166.164,2479.143,1036.987,823.939,712.326,353.388,963.208,784.255,619.432,2075.822,786.385,1022.22,38.511,1521.707,990.76,509.9,1324.049,400.315,396.97
10,S,175,E,,,,,,469.549,365.937,567.301,492.601,208.761,459.062,1437.639,,,350.683,218.36,508.534,437.496,159.453,944.097,617.615,418.533,305.179,443.221,310.282,632.52,362.477,517.989,1171.402,488.125,1068.928,564.004,636.273,996.182,173.508,688.14,211.457,88.183,413.929,209.978,325.207,,99.229,,,,,
10,S,180,W,,,,,,254.856,,350.188,,,,923.359,327.6,474.296,1639.33,947.526,437,522.477,309.717,1532.643,715.209,875.698,1124.949,335.029,95.266,817.656,933.994,1578.815,2170.101,1409.719,3567.129,1399.026,713.235,1607.215,278.977,738.418,436.36,650.195,1180.666,129.625,575.597,149.132,1658.263,218.66,228.095,652.515,267.888,375.324
10,S,175,W,,,,,,,,443.998,170.678,452.746,1187.818,336.284,725.253,2025.514,736.669,1444.963,2360.26,1342.063,1604.688,1390.985,1580.693,937.039,1862.597,1645.903,358.609,842.285,804.919,1685.066,1487.65,1591.881,2828.66,982.566,691.438,897.556,345.496,695.918,232.777,448.265,1388.199,130.877,693.463,136.103,509.755,117.386,374.651,853.922,301.271,174.411
10,S,170,W,,,,,,259.701,,589.039,310.221,1187.078,1749.999,535.764,1570.328,770.383,949.907,1992.166,2175.417,2038.391,2591.395,2241.83,999.749,506.901,1245.802,1232.138,416.228,1320.151,751.806,1065.651,721.616,1169.251,2752.064,1092.415,947.47,514.468,683.649,762.839,768.89,1079.247,1197.443,256.205,1197.602,1172.067,812.489,421.362,825.711,641.044,369.578,226.241
10,S,165,W,,,,,,,373.663,272.195,,284.189,2361.264,1325.107,1576.826,1224.63,1395.008,2232.426,2250.751,1677.401,1281.223,1593.486,708.441,733.003,627.529,993.565,419.821,1063.341,645.017,767.53,607.116,1339.493,1439.823,657.487,701.307,752.822,1072.264,923.793,1134.797,1360.564,1286.371,583.882,1749.485,947.49,998.399,353.914,864.508,211.681,269.142,251.126
10,S,160,W,,,,,,,,,,,1697.599,753.349,779.436,1128.07,960.926,1377.967,2027.742,955.229,1142.385,1251.491,966.141,355.921,749.389,756.223,,1418.634,514.146,1167.998,292.903,928.805,1318.688,577.036,792.961,1139.425,889.718,1290.43,1570.297,1420.532,1245.712,519.126,803.311,1287.682,492.754,429.844,789.971,178.417,186.758,885.839
10,S,155,W,,,,,,,,,195.518,,243.782,257.993,390.009,701.275,405.028,1423.157,2124.901,1130.528,1766.215,688.324,599.71,364.37,867.832,609.756,147.067,1110.773,850.546,981.003,98.557,1414.36,1981.952,1011.456,826.872,907.929,987.319,3260.892,2805.725,2162.857,2813.122,845.424,1204.577,1365.117,1002.905,746.481,2307.091,838.603,480.092,1251.957
10,S,150,W,,,,,,,,,1350.862,572.866,,325.209,109.11,1199.432,93.848,1439.735,1400.208,1400.526,1205.148,441.416,394.425,984.797,810.294,568.223,102.062,1698.925,899.923,682.785,356.582,1062.425,2692.632,1613.86,1122.706,2069.601,2437.106,4156.398,4219.578,3825.127,3854.903,1701.416,2735.525,2910.659,2065.507,1631.628,3692.114,1496.712,1514.718,2056.457
10,S,145,W,,,,,,,,,516.464,,361.582,112.892,286.947,347.944,405.612,1190.632,550.723,524.903,1075.555,164.402,773.095,778.899,1073.791,197.849,482.48,2193.243,493.703,203.523,92.392,1204.378,1795.424,1660.164,354.567,233.716,1253.605,2370.694,2121.125,1543.98,2485.464,1117.358,2021.625,2075.327,1239.362,1082.781,1618.772,936.898,1127.914,1193.779
10,S,140,W,,,,,,,,365.269,,,,,1034.002,1215.116,578.874,1048.157,485.171,370.076,1059.833,414.697,1050.014,558.452,428.56,520.989,1554.777,1308.713,1075.331,1460.25,2229.998,2228.762,1342.752,1375.42,772.605,851.235,2060.005,2694.311,2436.978,1866.723,6123.21,4796.346,1885.001,2175.63,1854.838,1797.428,2371.685,2836.703,1864.424,1558.456
10,S,135,W,,,,,,,,,,510.336,179.72,255.939,2474.911,1881.715,1130.803,1594.358,412.544,309.272,1116.199,770.684,1179.098,718.686,1140.457,1136.613,2254.999,1682.705,1408.048,2564.49,3295.711,2523.802,1483.714,1706.957,1511.499,2269.628,3138.433,2254.733,5973.289,3831.938,7357.53,5707.76,3496.891,3848.135,3867.541,4423.171,4673.985,3444.062,2836.504,1892.472
15,N,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,N,110,E,,,,,,,,,489.695,309.88,339.942,891.578,690.536,660.931,738.148,793.671,784.318,1702.374,1208.555,1015.554,884.52,1105.907,1081.621,1420.625,1570.256,2273.975,2069.399,1591.461,1263.398,1240.817,1243.876,985.415,985.982,968.55,920.267,709.974,559.267,873.701,958.977,805.555,696.428,780.083,834.979,773.43,577.883,897.721,624.698,899.735
15,N,115,E,,,,301.298,,,,,1151.313,886.881,973.703,1313.832,1584.864,1508.101,1315.516,1456.584,1549.251,2066.704,2469.76,2387.216,2469.289,2684.192,2645.509,3833.755,4428.576,6189.145,5555.387,4694.041,3941.121,3907.884,3906.047,2867.251,2923.171,2991.45,2841.528,2147.184,1694.295,2694.535,2898.749,2437.314,2106.224,2232.09,2518.335,2340.419,1687.485,2730.727,1884.017,2680.174
15,N,120,E,,,,,,,92.033,82.693,1825.649,1454.896,1634.046,1751.853,1849.087,1745.752,1864.988,1860.01,2158.236,2122.795,2772.86,3059.823,3199.428,3393.716,3711.228,4938.729,5164.685,7096.866,6849.203,5996.071,4967.101,4957.085,4650.064,3712.461,3883.675,3877.504,3684.205,2842.316,2237.132,3497.788,3773.397,3171.367,2741.74,3071.076,3234.518,3090.268,2303.436,3592.893,2487.184,3349.13
15,N,125,E,,,,,,,123.156,82.039,1915.141,1730.348,1209.298,1810.181,1560.342,1981.464,1443.416,1537.842,1795.687,1903.308,2521.749,2494.243,2600.469,2709.755,3068.133,4083.665,4754.324,5792.883,5535.713,4466.004,4083.256,4045.208,3825.549,3034.525,3172.188,3234.321,3059.089,2417.629,1929.173,2959.674,3228.751,2748.083,2444.613,2668.206,2831.11,2804.837,2229.426,3077.761,2225.75,3323.878
15,N,130,E,,,,609.809,89.41,203.323,90.38,34.327,,350.867,210.064,302.98,401.69,1142.513,434.531,323.394,427.999,251.475,390.697,520.714,355.694,256.586,403.747,434.071,608.181,562.086,395.026,361.569,550.989,474.308,446.886,361.989,319.349,424.204,390.904,496.275,354.835,421.008,453.569,364.897,421.219,487.324,456.118,655.99,916.223,652.787,239.488,832.076
15,N,135,E,,,,,,,104.738,,255.299,170.338,243.302,262.183,213.522,141.318,175.848,190.191,155.635,298.726,182.295,395.587,579.393,746.592,596.342,248.656,376.388,394.805,341.505,196.228,393.257,188.611,343.427,146.928,154.837,310.771,357.346,216.466,208.598,253.964,364.756,249.202,275.09,286.83,325.944,430.212,178.087,498.519,55.358,448.048
15,N,140,E,,,,,,,,,,53.202,,,,,,,,,,,,169.597,96.085,,,111.262,134.807,157.961,195.259,53.203,29.904,39.458,41.193,60.261,102.651,58.009,58.274,79.597,73.984,69.718,76.862,80.578,100.324,120.545,,,,80.145
15,N,145,E,,,,,,,458.57,763.435,272.494,119.166,48.266,,,,,,,,,,79.831,163.506,,,,3.005,9.452,15.184,155.391,16.553,80.046,8.73,9.701,17.419,6.895,16.769,16.807,21.496,15.636,20.124,22.178,23.316,27.04,28.379,,,,
15,N,150,E,,,,,,,,117.699,49.409,,,,55.852,,,,,25.833,,45.455,73.494,59.693,96.978,100.488,71.929,150.816,185.377,361.508,236.502,265.863,252.226,253.842,197.357,394.242,245.793,336.326,243.211,308.437,332.481,313.394,341.991,335.937,397.02,550.314,,89.462,205.481,527.377
15,N,155,E,,,,,,,,,,,,,,,,,,,81.829,95.098,35.401,26.937,,,,5.593,51.736,7.328,12.015,13.97,262.805,124.158,83.915,141.021,35.553,18.669,47.819,24.43,16.478,15.101,24.166,11.98,36.685,,,,435.278,57.041
15,N,160,E,,,,,,,,,,,,,,,,,,,56.716,,,,,,,153.603,52.863,,3.359,3.081,,,353.142,166.315,104.231,,150.858,,126.482,,3.082,,,,,,,355.88
15,N,165,E,,,,,,,,,,,,,,,,,,,,,,,,,71.781,766.895,399.486,85.226,,,,36.108,52.56,,,,,,,,,,,,,,,
15,N,170,E,,,,,,,,,,,,,,,,,,,85.072,,,,,,165.991,44.815,316.719,180.452,,61.882,159.509,193.721,339.741,,,,,95.166,65.034,,,,,,,,,
15,N,175,E,,,,,,,,,,,,,,,,,,59.186,,,,,,,44.81,68.262,,,,,54.092,210.101,93.04,,,,,363.923,268.567,103.686,44.777,566.757,80.199,42.472,186.05,,60.534,
15,N,180,W,,,,,,,,,,,,,,,,,,,,,,,,,,94.27,,,,79.438,,74.304,,,,,30.429,,55.459,64.803,,,,,,,,
15,N,175,W,,,,,,,,,,,,,,,246.261,87.503,105.824,131.617,,,,,,63.793,94.063,,,,,,,,77.862,,,,,,,,,,,,,88.159,,
15,N,170,W,,,,,,,,,,,,,,146.593,782.999,220.618,,,,,83.313,,,,,139.976,,67.935,,,,,63.274,,,,,,,,,,,,,,,71.256
15,N,165,W,,,,,,,,,,,,,,148.428,1350.748,240.331,,,149.648,,183.51,,121.661,78.716,57.659,239.442,,341.72,76.695,53.683,,252.163,66.059,,,145.809,86.678,159.738,453.872,213.353,60.382,95.942,146.397,497.643,482.883,1374.563,1445.048,2879.036
15,N,160,W,,,,,,,,,,,,,164.183,443.65,1710.948,544.359,345.792,321.392,652.067,758.165,462.027,90.284,142.958,437.198,1296.167,155.949,830.171,454.456,934.361,281.156,,89.359,182.361,43.571,,,,62.658,739.572,560.376,201.268,774.697,792.567,1046.278,541.783,1166.321,1111.142,768.373
15,N,155,W,,,,,,,,,,,,,,,829.296,106.996,378.873,325.077,1460.732,46.518,340.182,,,68.339,395.447,50.207,55.038,258.149,1199.952,,,,,,,,,372.413,216.54,469.581,70.266,263.578,87.139,127.796,,388.874,50.827,
15,N,150,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,N,145,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,N,140,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,N,135,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,105,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,110,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,115,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,120,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,125,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,130,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,135,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,S,140,E,,,,,,,301.834,836.646,259.362,,,,170.336,152.699,169.758,,362.371,80.022,,82.429,168.867,223.501,,,91.622,,26.688,,,,,,,,,,,,,,98.976,,,,,,,
15,S,145,E,,,,,2406.968,,415.75,1875.113,1032.373,,271.245,276.145,545.581,657.943,781.885,829.98,1066.506,328.373,233.456,296.241,477.192,792.79,,593.29,362.971,,133.932,114.345,80.303,,108.515,1413.884,397.777,310.471,767.74,296.063,217.388,,,157.717,1239.327,,,,469.171,474.176,167.215,
15,S,150,E,,,,900.707,1527.477,364.349,,1554.551,1842.238,399.792,474.849,1046.959,2296.444,776.799,1043.582,600.075,1458.126,767.227,368.224,1070.111,1395.506,1503.647,720.581,1288.283,304.891,40.773,891.256,730.79,749.839,974.382,1639.043,2475.348,979.398,2229.184,1005.817,1279.497,1367.322,52.737,,,,,,,434.702,,,
15,S,155,E,,,,276.08,1117.388,169.781,,252.928,503.662,,,866.323,1906.947,629.77,365.764,,857.925,309.638,495.36,394.841,947.741,742.465,917.519,2173.355,902.496,48.204,814.328,1483.537,1318.388,1210.125,1943.427,1999.74,680.075,2182.221,338.003,1114.69,923.789,,3066.019,735.201,429.79,768.319,1034.291,2180.169,1755.035,3171.886,513.629,1137.362
15,S,160,E,,,,949.582,3793.606,323.74,356.487,155.719,528.897,155.29,,1058.567,2740.2,467.773,626.059,,803.204,857.881,816.284,138,926.993,1093.445,829.388,2082.84,740.819,101.36,265.668,1194.651,1211.373,1596.703,859.162,1281.9,1606.571,798.865,334.528,1353.108,1493.937,184.646,3303.791,1012.333,3141.781,1542.428,791.698,3476.596,3753.292,2599.409,1925.279,1278.665
15,S,165,E,,,,,1360.235,522.407,368.364,195.929,,,,128.451,368.992,,324.984,,196.6,421.697,,342.941,383.572,870.682,425.654,417.418,257.338,127.021,153.659,249.736,740.11,565.99,92.534,153.831,514.437,144.528,345.45,83.711,,149.339,1010.306,293.817,33.024,86.402,69.397,119.84,686.39,645.772,552.891,152.435
15,S,170,E,,,,,,813.742,772.015,950.157,,289.335,3412.853,2186.252,386.528,,331.68,,858.51,196.578,200.533,854.093,141.292,563.991,232.218,323.153,286.094,91.615,359.854,,632.511,729.508,509.754,520.727,654.007,327.336,245.157,204.772,152.238,649.933,1405.489,190.03,775.792,340.109,,55.492,731.376,470.841,1329.635,419.43
15,S,175,E,,,,,,550.788,,114.52,353.897,332.88,1828.613,1129.665,,,567.094,75.719,1462.106,512.483,384.388,880.711,305.442,106.523,95.759,230.264,125.124,34.056,80.183,94.979,485.292,338.784,453.329,192.632,197.616,128.426,89.392,372.426,220.31,86.986,704.01,444.785,523.087,159.581,,20.35,387.53,396.962,1050.109,808.479
15,S,180,W,,,,,,,,471.686,,129.998,320.378,488.111,,364.254,548.963,145.463,229.291,411.504,184.453,,156.444,150.502,706.34,183.413,,115.738,441.845,261.339,114.531,105.381,928.55,197.842,241.717,28.356,127.729,,45.453,80.58,377.344,,,,,,87.673,,,93.138
15,S,175,W,,,,,,,1230.928,2119.944,1412.465,693.78,252.602,1174.405,397.947,,247.327,350.053,670.531,890.848,260.108,833.439,577.163,213.233,191.076,560.587,,278.717,422.408,267.727,389.065,343.754,281.583,300.999,600.679,430.862,475.238,255.796,193.034,294.201,500.422,,,856.04,,161.49,790.828,2043.45,2356.2,5794.759
15,S,170,W,,,,,,,270.718,802.828,1607.979,1002.893,250.683,,354.119,84.563,1071.311,557.763,2302.875,326.986,158.08,379.151,224.032,250.798,159.804,106.928,,625.18,282.634,181.841,464.856,266.031,408.464,154.009,204.315,629.488,381.566,61.818,124.706,52.669,312.016,,318.256,,,74.548,306.405,,,
15,S,165,W,,,,,,,,390.893,661.218,1105.073,322.027,114.038,311.474,228.723,487.454,555.761,472.471,382.113,245.668,1214.338,630.62,164.574,522.844,294.057,82.567,445.844,992.728,511.992,765.272,303.812,143.524,314.057,110.857,547.316,210.061,65.373,135.974,73.877,46.487,38.966,899.584,605.831,413.477,28.226,116.878,,,
15,S,160,W,,,,,,,,,1207.724,380.712,322.598,,992.393,155.343,458.233,441.496,372.416,475.5,,731.452,49.943,245.679,632.6,497.703,383.013,1360.346,1188.818,1112.148,689.719,427.108,212.238,176.625,323.337,814.437,152.085,70.203,206.428,278.091,,,,2003.748,343.365,,116.44,,365.124,809.792
15,S,155,W,,,,,,,,,1046.484,290.364,116.362,,849.495,1035.366,,411.401,93.353,266.345,,307.602,386.133,248.619,880.535,790.257,439.882,555.8,1131.464,1089.498,456.601,384.677,80.079,249.752,170.731,442.764,45.556,,82.37,231.691,,76.438,102.693,1011.405,236.982,,,172.795,,
15,S,150,W,,,,,,,197.798,,,333.724,560.421,172.464,642.222,419.044,176.683,827.436,572.492,1115.449,239.605,527.833,569.593,460.944,1497.401,810.006,316.744,555.069,1295.641,885.53,1244.786,110.665,110.625,484.208,341.978,1243.659,171.833,619.586,326.013,347.191,312.52,146.702,344.427,667.553,477.958,44.95,534.3,258.927,325.184,1595.997
15,S,145,W,,,,,,,,,361.584,86.261,200.357,872.071,744.819,920.731,337.354,1316.474,370.553,1267.644,472.579,231.687,1104.563,544.561,1060.668,51.083,213.216,286.432,1807.937,587.361,954.754,483.012,532.6,881.147,821.649,251.397,365.818,1564.817,1593.536,1256.439,673.88,100.556,1022.034,1950.273,690.508,510.568,310.698,404.325,1136.362,557.219
15,S,140,W,,,,,,,,,,1069.197,501.733,878.452,841.817,546.419,124.42,484.658,1028.054,1655.639,674.433,245.47,1107.95,958.54,1085.621,412.119,894.309,531.538,833.847,661.844,833.741,739.072,402.123,939.631,766.7,246.235,236.973,667.442,2305.026,1057.506,908.455,237.847,803.371,1613.314,1078.355,333.726,527.857,658.089,792.603,226.703
