lat,lat_dir,long,long_dir,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
30,N,130,E,0.054809765,0.054975041,0.087272626,0.067507135,0.050523686,0.044396594,0.03926091,0.046753964,0.058067954,0.034249482,0.038839223,0.040377161,0.048528844,0.037603464,0.047181922,0.03665652,0.029293763,0.037126879,0.029672515,0.028888022
30,N,135,E,0.067710954,0.067962907,0.111919929,0.096552307,0.078428326,0.060862214,0.048773596,0.068832534,0.059893938,0.043882549,0.050638045,0.045079512,0.059666701,0.041737875,0.053858168,0.044951467,0.038134621,0.052975208,0.043148594,0.03748393
30,N,140,E,0.035772461,0.039365953,0.041816269,0.044773365,0.051733768,0.034176867,0.034159324,0.046012776,0.039001136,0.03085838,0.052122678,0.047350403,0.052073881,0.039437165,0.039899974,0.034825186,0.023929367,0.028142306,0.036312953,0.03087192
30,N,145,E,0.038830168,0.035649972,0.039758363,0.047150112,0.039282499,0.02823425,0.023196724,0.02296388,0.025505803,0.022568629,0.044449751,0.038513358,0.034078183,0.020638298,0.018257763,0.019014406,0.014666683,0.01956101,0.020833895,0.025884676
30,N,150,E,0.05036838,0.039794944,0.033275307,0.053530955,0.040722777,0.026225674,0.025112366,0.029205984,0.029089515,0.019691395,0.039983804,0.037373361,0.027381492,0.015849996,0.016261843,0.018807747,0.017792372,0.021699006,0.023713328,0.030866699
30,N,155,E,0.040121467,0.033331775,0.03647327,0.033917079,0.043538823,0.025056792,0.025453336,0.025465156,0.024136654,0.025554387,0.040646444,0.036331993,0.016913541,0.015736406,0.015791429,0.020211303,0.018818743,0.026042053,0.034817989,0.037470607
30,N,160,E,0.042546495,0.046491684,0.041615349,0.041279132,0.037574405,0.026932291,0.030235475,0.024064367,0.028936717,0.040095446,0.033247273,0.042520833,0.016307051,0.025109663,0.023165572,0.028966887,0.021762601,0.034167549,0.043261988,0.048975273
30,N,165,E,0.042028967,0.070978563,0.042546384,0.04183597,0.033979848,0.027091727,0.030259545,0.02995982,0.025508656,0.039384895,0.039022971,0.037329218,0.024524835,0.024950854,0.018576812,0.039709134,0.032992035,0.028836754,0.032089421,0.059904909
30,N,170,E,0.043998149,0.03856914,0.049653569,0.049007358,0.045555178,0.032740903,0.031028744,0.027118789,0.027405395,0.040581291,0.03558748,0.042783308,0.026026333,0.017586507,0.020225803,0.038727143,0.03530823,0.029502989,0.037678785,0.049830498
30,N,175,E,0.076628198,0.030071082,0.080382094,,0.038257858,0.037098266,0.024284969,0.033908206,0.038233344,0.036796713,0.025408583,0.033302533,0.023555408,0.016605682,0.012643263,0.034849398,0.03742721,0.023311252,0.057794545,0.071471184
30,N,155,W,0.104235397,0.080382455,0.081427265,0.066740412,0.057999295,0.040185758,0.044155168,0.037944115,0.028293826,0.03876593,0.037415884,0.037763383,0.048659003,0.055330366,0.02587727,0.053749157,0.041019642,0.045182055,0.05162821,0.041538347
30,N,160,W,0.043629192,0.091774026,0.048552282,0.043214914,0.058120176,0.052165552,0.06456795,0.054503075,0.04045431,0.033607673,0.050070045,0.063523793,0.04463611,0.05386801,0.027332051,0.047307401,0.030014292,0.036374564,0.047028927,0.037827103
30,N,165,W,0.068619503,0.087382111,0.05297986,0.050322124,0.078664759,0.041696246,0.062891456,0.030174106,0.034237231,0.028434198,0.030546578,0.032672032,0.026980069,0.032651878,0.029714336,0.020340285,0.025335304,0.028093733,0.051923004,0.034086384
30,N,170,W,0.040815549,0.083563331,0.056542677,0.056948828,0.045688437,0.062084401,0.039570188,0.047496268,0.033467651,0.028362199,0.040994207,0.034653264,0.02656205,0.031159042,0.014849045,0.023634527,0.016526647,0.021951408,0.056289206,0.042311909
30,N,175,W,0.041987716,0.10750365,0.048450533,,,0.155919448,0.062677868,0.046516149,0.039505222,0.035315949,0.047959438,0.034698421,0.026492494,0.017886269,0.017572083,0.018099749,0.00954404,0.023136184,0.052383,0.047080929
30,N,180,W,0.080057254,0.08401022,0.108913535,,,0.054607199,0.03648229,0.041929841,0.059549086,0.025254861,0.046447416,0.027838143,0.015990656,0.02275819,0.009725025,0.05220321,0.002445631,0.005169622,,0.083114943
35,N,120,E,,,,,,,,,,,,,,,,,,,,
35,N,130,E,,,,,,,,,,,,,,,,,,,,
35,N,135,E,,,,,,,,,,,,,,,,,,,,
35,N,140,E,0.046420276,0.029282415,0.024300247,0.023177865,0.029299032,0.016651345,0.018793044,0.029287343,0.026505658,0.021164283,0.018201804,0.013582438,0.013612666,0.010136253,0.024007105,0.014319346,0.02719467,0.022137831,0.032614376,0.024277619
35,N,145,E,0.043644834,0.04963011,0.028616452,0.026926465,0.026819053,0.016250381,0.014070941,0.020382268,0.027540541,0.016736084,0.0286509,0.025379298,0.015484694,0.017043802,0.014908733,0.016035445,0.017005819,0.011331012,0.012732392,0.014496354
35,N,150,E,0.046729689,0.032077216,0.031235039,0.030003255,0.029928404,0.015689912,0.01483966,0.02423404,0.023038338,0.016740906,0.033868299,0.030653028,0.021993625,0.013646307,0.015219929,0.016567368,0.02378182,0.014011328,0.013082719,0.017487548
35,N,155,E,0.039064873,0.037024191,0.037732329,0.033673133,0.025090681,0.018182999,0.021400997,0.021882998,0.022086625,0.01866676,0.023329914,0.029558781,0.014990909,0.011584687,0.011968955,0.014375862,0.017974833,0.016218611,0.018342227,0.023924582
35,N,160,E,0.040343805,0.049652796,0.043551234,0.041528937,0.037528173,0.024187067,0.015144552,0.016758931,0.01392771,0.017016435,0.019839602,0.022347388,0.012459285,0.011714923,0.017195822,0.018323207,0.026908295,0.013990664,0.028962053,0.033273866
35,N,165,E,0.045600896,0.034214018,0.063243096,0.042511836,0.037515189,0.026749864,0.022707841,0.01986689,0.017712307,0.015151117,0.025800307,0.021114145,0.011869286,0.016937201,0.025843496,0.018143416,0.026519321,0.020284669,0.017664483,0.012053303
35,N,170,E,0.076091135,0.068667897,0.066229379,0.030719369,0.046653296,0.023690773,0.020881221,0.020765154,0.020196306,0.016362602,0.025577998,0.020556915,0.015680418,0.012216236,0.014335327,0.012262765,0.019601275,0.018371093,0.017102052,0.015179348
35,N,175,E,0.082555682,0.090338186,,0.046555637,0.04387636,0.024701611,0.020705407,0.019854472,0.024593942,0.020926791,0.022155344,0.020444313,0.006692088,0.012598451,0.013815684,0.018586353,0.016783333,0.018282484,0.034168089,0.020639054
35,N,155,W,,,,,0.050656954,0.032744485,0.038471748,0.037895566,0.040442111,0.032297796,0.030843274,0.045778682,,0.013510219,,,,,0.081781292,0.013258318
35,N,160,W,0.056696304,,,,0.055940164,0.069563659,0.041416464,0.041035801,0.03442054,0.038210717,0.030630694,0.032331996,0.023294029,,0.041569197,0.069301106,0.070532977,0.07989806,0.05623799,0.045127863
35,N,165,W,0.068103716,0.159677803,0.086182717,0.055674735,0.056203028,0.034767889,,0.040626239,0.04648065,0.033897638,0.039788655,0.031151446,0.03838291,0.045530678,0.023169921,0.068119884,0.020955243,0.031026231,,0.05945526
35,N,170,W,0.058881053,0.029480645,0.080113225,0.036894225,0.035000222,0.035757079,,0.037072997,0.029294189,0.030201245,0.042029422,0.027868098,0.029523428,0.039632804,0.01913463,0.036372339,0.049890328,0.0553952,,0.06486157
35,N,175,W,0.064803134,,0.127967156,0.028274533,0.045478363,,,,0.019551943,0.041033951,0.03399209,0.024791381,0.019389504,0.045856666,0.044676512,0.024514408,0.02655266,0.046330024,,0.057861624
35,N,180,W,0.064649168,,0.06380149,,,,,,0.055774891,0.026298005,0.051047498,0.022986275,0.0375938,9.05339E-05,0.020118404,0.00254305,0.007736643,0.041495838,,
40,N,135,E,,,,,,,,,,,,,,,,,,,,
40,N,140,E,,,,,,,,,,0,0.000143509,,0.009979559,,,,,,,
40,N,145,E,,,,,,,,,,,,,,,,,,,,
40,N,150,E,0.020919164,0.014916736,0.023037597,,,,0.00864223,0.018994144,0.023405752,,,,0.017582551,0.01032162,0.014492842,0.041958639,0.013440936,0.044081128,0.035132618,0.043354997
40,N,155,E,0.012606499,0.010343869,,0.012327374,0.014324635,0.024032626,0.014060585,0.012937272,0.01039989,,,,0.001610899,0.00123757,0.004032853,,0.016493734,0.016241992,0.002774772,0.041516042
40,N,160,E,,,,,,0.018931565,,0.010173858,,,0.00746223,,0.002091503,0.000576275,0.005017244,,0.002332781,0.002058476,0.004373203,
40,N,165,E,,,,,,0.01092311,0.016128116,0.011910715,,,0.008656167,0.006633604,0.024179667,0.008245639,0.012247976,0.024614233,0.004135551,0.011539819,0.016096819,
40,N,170,E,,,,,0.017908031,0.007711504,0.030607969,0.014008378,0.014060499,,0.012398567,0.026056499,0.01940131,0.018038475,0.009837041,0.04541575,0.022287257,0.033698087,0.016360364,
40,N,175,E,,,,,0.027560965,0.009696253,0.017098144,0.016478512,0.01779675,0.025422017,0.009326683,0.030499742,0.02708431,0.018603871,0.020961235,0.026338007,0.031856699,0.007741323,0.029097817,
40,N,155,W,,,,,,,,0.030065206,,,,,,,,,,,,
40,N,160,W,,,,,0.06456708,,0.031171022,0.022428677,,,,,,,,,,,,
40,N,165,W,,,,,0.060199743,0.020321629,0.044121131,0.025386393,,0.015492686,0.028815187,,,,,,,,,
40,N,170,W,,,,0.046161227,0.025424579,0.068899031,,,0.005258703,0.012382779,,,,,,,,,,
40,N,175,W,0.032297359,,0.151807485,,0.025272212,0.042576362,,,0.008826199,0.024755612,,0.048830437,0.028790111,,,0.024294685,,,,
40,N,180,W,0.065728113,,,,,,,,0.032080454,0.027238151,,,0.026055455,0.023907126,,,0.037278282,,,
45,N,140,E,,,,,,,,,,,,,,,,,,,,
45,N,145,E,,,,,,,,,,,,,,,,,,,,
45,N,150,E,,,,,,,,,,,,,,,,,,,,
45,N,155,E,,,,,,,,,,,,,,,,,,,,
45,N,160,E,,,,,,,,,,,,,,,,,,,,
45,N,175,E,,,,,,,,,,,,,,,,,,,,
45,N,160,W,,,,,,,,,,,,,,,,,,,,
45,N,175,W,,,,,,,,,,,,,,,,,,,,
50,N,170,W,,,,,,,,,,,,,,,,,,,,
5,S,115,E,,,,,,,,,,,,,,,,,,,,
5,S,120,E,0.032960605,0.029203963,0.027181352,0.028966148,0.025446911,0.024402612,0.023315368,0.019857417,0.02204069,0.021937464,0.027498194,0.025799778,0.021773377,0.023770048,0.021268579,0.020472869,0.022826568,0.021566852,0.026238565,0.024126959
5,S,125,E,0.032960604,0.029203899,0.027181408,0.028966087,0.025446907,0.024402595,0.023315334,0.019857386,0.022040723,0.021937474,0.02749817,0.025799732,0.021773325,0.023770096,0.021268602,0.02047283,0.022826579,0.021566791,0.026238566,0.024126959
5,S,130,E,0.032690717,0.02920377,0.027181507,0.028965959,0.025447024,0.02440246,0.02331537,0.019857417,0.02204069,0.021937498,0.027498282,0.025799643,0.021773223,0.023770189,0.021331403,0.020472752,0.022956152,0.021566672,0.026238462,0.024126959
5,S,135,E,,,,,,,,,,,,,,,0.02991996,0.02812741,0.029108305,,,
5,S,140,E,0.03916665,,,,,,,,,,,,,,0.050983822,,0.03763112,0.020979144,0.023193713,0.027902202
5,S,145,E,0.035135022,,,,,0.038132074,,0.043018455,0.025576561,,,,,,0.034674715,0.019016701,0.029409869,0.032640103,0.034763262,0.050264606
5,S,150,E,,,,0.045234799,,0.064432764,0.036556081,0.049649357,0.061828453,,,,,0.106644124,0.060417995,0.040608446,0.038465454,0.029094428,0.032257809,0.039082315
5,S,155,E,0.051466156,,,,,0.035697734,0.025315132,0.033345606,0.023830037,,0.117347571,,,0.045029681,0.026973187,0.032553904,0.030539983,0.024147724,0.026142802,0.027820813
5,S,160,E,0.065073562,0.084053375,0.07283514,0.06944797,0.043468659,0.049378174,0.041485285,0.060162237,0.036661007,0.058917842,0.037952223,0.048207848,0.044602669,0.041435686,0.04592235,0.032564992,0.027213423,0.02445561,0.028081303,0.033162906
5,S,165,E,0.06127625,0.070000346,0.066802654,0.067925548,0.03644422,0.080763258,0.040388979,0.056779048,0.037087793,0.045700664,0.033513421,0.045508806,0.034588971,0.040360268,0.043067643,0.032740754,0.029137702,0.029431635,0.025633788,0.029474896
5,S,170,E,0.050638845,0.082514796,0.074585945,0.054120999,0.032511961,0.071082995,0.048011183,0.044600852,0.030886677,0.041158194,0.031989326,0.042676208,0.032819313,0.034097303,0.04566793,0.031653163,0.032955973,0.030175108,0.025719714,0.034013015
5,S,175,E,0.033475386,0.061661853,0.043302681,0.050777869,0.039833684,0.047400062,0.046540322,0.038673168,0.030612135,0.039547408,0.03529065,0.039442448,0.037758995,0.031546552,0.039853836,0.031884771,0.028565834,0.030078468,0.021094225,0.034305892
5,S,155,W,0.030901617,0.030328837,0.054727669,0.048001873,0.029877167,0.037694574,0.040662437,0.041456587,0.035775971,0.045876747,0.034665545,0.043923284,0.035555973,0.028762268,0.039943437,0.03192862,0.02960514,0.030401129,0.034107953,0.046063219
5,S,160,W,0.028997722,0.033935936,0.061266682,0.042653027,0.033658317,0.040420763,0.043547711,0.048958125,0.041270804,0.045323754,0.035295973,0.044579499,0.03746083,0.035194408,0.036425717,0.034429191,0.032483536,0.029402425,0.03597314,0.038575581
5,S,165,W,0.035412731,0.047205421,0.058831774,0.04987095,0.032103165,0.040859235,0.040536092,0.046075071,0.038573491,0.045157908,0.033643309,0.051071084,0.043144591,0.038853564,0.038950695,0.032777207,0.029123998,0.028694528,0.028282332,0.051710917
5,S,170,W,0.036851055,0.050187126,0.055758053,0.045797031,0.032573771,0.041140456,0.031099067,0.04592082,0.03400584,0.044717768,0.037059697,0.042269635,0.044913455,0.037936679,0.041910996,0.033051884,0.028896359,0.025650308,0.027298576,0.043288306
5,S,175,W,0.036419208,0.048282922,0.055475074,0.043086895,0.043540237,0.045900749,0.028898619,0.044137126,0.03377518,0.040204311,0.037174367,0.045621277,0.046669015,0.039902971,0.041305062,0.033789783,0.031515631,0.031034461,0.029397509,0.046315999
5,S,180,W,0.03577824,0.05098877,0.043640377,0.04354614,0.031181541,0.045958235,0.03913104,0.042362079,0.034253951,0.041976283,0.037258554,0.041287403,0.040809857,0.034252157,0.038366915,0.033656702,0.029216963,0.03169463,0.027459864,0.036067443
10,S,110,E,,,,,,,,,,,,,,,0.01986829,,,,,
10,S,115,E,,,,,,,,,,,,,,,0.022953826,,,,,
10,S,120,E,,,,,,,,,,,,,,,,,,,,
10,S,125,E,,,,,,,,,,,,,,,,,,,,
10,S,130,E,0.014583061,,,,,,0.059746462,,,,,,,,,,0,,,
10,S,135,E,0.010299448,,,,,0.062412941,0.016467832,0.029285676,,,,,,,,,,,,
10,S,140,E,0,,,,,,,,,,,,,,,,,,,
10,S,145,E,0.005190462,,0.050515637,0.031020843,0.028775079,0.037830794,0.055374011,0.045872449,0.039664111,0.02746291,0.021428266,0.045273691,0.071748332,0.06193967,0.042414564,0.041348039,0.047149138,0.043342838,0.047682707,0.065851944
10,S,150,E,0.090554093,,,,0.027425052,0.033244216,0.027768036,0.042310375,0.036322538,,0.033483429,0.058506464,0.050054578,0.046406365,0.050149576,0.03659205,0.046599026,0.037471008,0.044685669,0.057335342
10,S,155,E,0.063718852,,0.04040759,0.063402666,0.028028175,0.029408483,,0.054964222,0.041248388,0.05049768,0.05626741,0.072774086,0.069330799,0.06371428,0.077907414,0.036268487,0.036091076,0.04940334,0.040473734,0.029738355
10,S,160,E,0.068713336,0.060923403,0.047371536,0.048023562,0.027600786,0.069954388,0.029982004,0.046231875,0.040699586,0.046926129,0.044934318,0.04831646,0.043556892,0.043360465,0.045186197,0.03386471,0.024493782,0.030281094,0.027287477,0.023960778
10,S,165,E,0.065210155,0.060665609,0.071894341,0.056605437,0.032199371,0.10473084,0.049246979,0.052438361,0.033022735,0.040653457,0.036732201,0.04910788,0.039574764,0.03430476,0.04614628,0.030646272,0.023397231,0.025619644,0.029930439,0.029855209
10,S,170,E,0.044069326,0.063168715,0.06097358,0.057431184,0.033179218,0.068734731,0.0386109,0.040490604,0.029292946,0.041397695,0.037808831,0.037813484,0.036510876,0.031220692,0.045569715,0.030045746,0.026451071,0.029581395,0.035803321,0.028737931
10,S,175,E,,,,0.061482495,0.04066669,0.047165596,0.049743809,0.049788908,0.039359367,0.031942677,0.037718142,0.05197768,0.048032357,0.035835519,0.047123465,0.03522655,0.027701119,0.028990317,0.02937911,0.030359619
10,S,135,W,0.043409974,0.038584653,0.049206548,0.042546479,0.030748316,0.047630313,0.043267326,0.046659436,0.03085318,0.039895919,0.031321073,0.038308292,0.029602245,0.035758829,0.043989046,0.041729528,0.027648202,0.033839664,0.031691545,0.034925464
10,S,140,W,0.044261824,0.036694853,0.043680883,0.047096219,0.033245342,0.042596686,0.040627247,0.053926196,0.039825176,0.040177771,0.031910568,0.036854885,0.033871767,0.045586269,0.044001658,0.039260889,0.026461658,0.029596413,0.035821897,0.036233008
10,S,145,W,0.037620244,0.038836939,0.048441586,0.055161891,0.033472655,0.04874089,0.0422257,0.045103861,0.032184298,0.040570373,0.034326468,0.039713002,0.031682302,0.038819711,0.042732307,0.033703814,0.023374643,0.028908732,0.029543137,0.03491026
10,S,150,W,0.036478449,0.034420784,0.052689438,0.050321777,0.030266918,0.038362182,0.041515539,0.043042455,0.036048185,0.041285686,0.034860935,0.033044398,0.034577134,0.03397874,0.038920602,0.030338884,0.029899729,0.033288162,0.03232409,0.042563367
10,S,155,W,0.033971078,0.030191241,0.05579091,0.053653338,0.031063124,0.031536762,0.041406754,0.046214253,0.033646362,0.051232693,0.043788131,0.044618555,0.04076737,0.034645916,0.040912142,0.034810398,0.025998087,0.029314942,0.039611823,0.041961425
10,S,160,W,0.03364915,0.035126883,0.064031293,0.0483268,0.030398855,0.038003865,0.051048658,0.050835621,0.037250924,0.047785374,0.040113024,0.049961799,0.04059544,0.036206059,0.041330103,0.034406935,0.03528745,0.038241367,0.031978525,0.044557015
10,S,165,W,0.035180512,0.047214789,0.050104595,0.051894172,0.029171543,0.042512356,0.04597345,0.053838442,0.038818842,0.043180325,0.041808246,0.044514234,0.042756326,0.044307041,0.038367064,0.036900794,0.03791955,0.035044,0.027222519,0.035757875
10,S,170,W,0.039050596,0.053050747,0.043746955,0.049680969,0.029866661,0.043991837,0.062313836,0.045748519,0.040204587,0.04186,0.040021211,0.045431429,0.047882661,0.037067185,0.044379083,0.037726741,0.033259307,0.033574756,0.025014444,0.034613303
10,S,175,W,0.02042728,0.050038784,0.053801247,0.046902617,0.033143019,0.026709072,0.067395063,0.05077305,0.036473471,0.048960219,0.035658882,0.053825626,0.042635158,0.039009117,0.048858842,0.040347277,0.033277939,0.031863445,0.031296974,0.039392275
10,S,180,W,0.045258099,0.059542953,0.056112432,0.051659539,0.032426025,0.044601271,0.054754021,0.048722999,0.042551237,0.039117389,0.040032568,0.042636737,0.051994163,0.040440527,0.045298298,0.033525868,0.028376002,0.032542478,0.031944415,0.034966215
15,S,140,E,,,,,,,,,,,,,,,,,,,,
15,S,145,E,0.054679015,0.051829843,,,0.058690141,0.037961149,0.052683616,0.058527016,0.056970128,0.048833538,0.037915908,0.053297579,0.03632325,0.041962863,0.05644161,0.069347719,0.034357797,0.03755666,0.04415151,0.062276452
15,S,150,E,,,,,,0.042810604,0.032559541,0.041318984,0.048381929,0.077340092,0.062804183,0.059501634,0.042386312,0.058551504,0.067183212,0.052736055,0.049917177,0.046093572,0.048312046,0.057303537
15,S,155,E,0.091094751,0.0653521,0.039139262,0.070254332,0.028109265,0.060040704,0.038097894,0.03244401,0.040013556,0.051307204,0.049046763,0.051663614,0.055152,0.055180329,0.056915464,0.042048815,0.033055599,0.041042217,0.037984529,0.028296238
15,S,160,E,0.07036702,0.070916541,0.037039937,0.052553341,0.035513752,0.04067408,0.033112929,0.043835429,0.042977977,0.04057033,0.045550165,0.047943752,0.037325538,0.038125452,0.045712081,0.032417471,0.026110794,0.026192188,0.028093046,0.027039252
15,S,165,E,0.050710964,0.056326033,0.034905362,0.052141569,0.031298337,0.032859342,0.026404556,0.043551357,0.034209963,0.034670248,0.038841687,0.043680842,0.037021068,0.038681495,0.0375936,0.035521284,0.025354193,0.023768346,0.043986908,0.028402209
15,S,170,E,0.033477792,0.056594331,0.038793475,0.051981828,0.043345092,0.039667134,0.035406831,0.042141723,0.031038569,0.035374447,0.039592574,0.037864697,0.036088823,0.036762392,0.037812327,0.031627136,0.023534928,0.02439269,0.027989011,0.026731468
15,S,175,E,0.045845519,0.058751026,0.062227135,0.052152857,0.049960046,0.052197909,0.039026018,0.043015571,0.028693629,0.0328238,0.042363965,0.038913532,0.035753728,0.039020976,0.042970074,0.032839811,0.027523924,0.02688127,0.028893936,0.029491092
15,S,135,W,0.046311436,0.037926331,0.058211691,0.06085556,0.040938309,0.053825887,0.049999163,0.087214392,0.035454764,0.04334885,0.036810839,0.033557632,0.036742483,0.036773673,0.039587191,0.037631648,0.030815871,0.038785941,0.039768903,0.038256911
15,S,140,W,0.041595555,0.049176029,0.044742344,0.051128932,0.035984278,0.060276109,0.0503016,0.071093179,0.042473124,0.039417716,0.028880418,0.032184509,0.03425359,0.021403302,0.042004535,0.033493343,0.030566607,0.036139231,0.059415707,0.041810337
15,S,145,W,0.046473583,0.05256981,0.055871669,0.081245915,0.044786177,0.061813185,0.054113859,0.072066582,0.039609577,0.028198056,0.026707634,0.027248851,0.036654436,0.026133144,0.036946593,0.033778143,0.03088986,0.034734267,0.045369596,0.045268559
15,S,150,W,0.043126015,0.04536441,0.066791406,0.066680865,0.043480161,0.05232809,0.049244595,0.065076741,0.037303968,0.025083182,0.022352559,0.026003931,0.03177904,0.024557391,0.035130176,0.028714553,0.027508424,0.036037318,0.03879065,0.04380667
15,S,155,W,0.029870296,,,0.070323615,0.029980198,,0.049784274,0.057426201,0.039277156,0.045410084,0.020279998,0.032187158,0.037065293,0.026727945,0.05381812,0.042797607,0.034261327,0.036680013,0.035548238,0.042360427
15,S,160,W,,0.093614595,0.059164382,0.050469023,0.022471967,0.035805163,0.075088738,0.042716744,0.024913426,0.039325572,0.040864754,0.038868598,0.042960783,0.029483529,0.04062055,0.036866726,0.039598935,0.037611419,0.028474908,0.036851188
15,S,165,W,,,,,,,,0.051034089,0.047474759,0.03849078,0.044230689,0.043398335,0.060445256,0.048064862,0.04025102,0.038697289,0.039042953,0.037346497,0.024295294,0.029794197
15,S,170,W,,,,,,0.065354514,0.073695266,0.058368894,0.035575476,0.037565337,0.032445997,0.039145922,0.040499979,0.03482664,0.036518161,0.034633029,0.032365567,0.037702773,0.027175713,0.030070111
15,S,175,W,0.093196691,0.087238763,0.085813554,0.087087935,0.0678058,0.053158772,0.105368048,0.085213226,0.042203367,0.041334651,0.042278992,0.050676751,0.049145423,0.041594034,0.044647257,0.044252297,0.034402497,0.034273162,0.032801828,0.034386966
15,S,180,W,,,0.070745602,,0.063809637,0.049293511,0.046034345,,,0.049715267,0.043248437,,0.048176784,0.02701791,0.036706402,0.044929946,0.033189094,0.029300646,0.033971401,0.031770282
20,S,140,E,,,,,,,,,,,,,,,,,,,,
20,S,145,E,,0.127527693,0.073824954,0.066747889,,0.065728064,0.083056888,,0.07112459,,,,,,,,,,,
20,S,150,E,,0.127412063,0.080893402,,,,0.092972182,,,,0.16129512,0.108076453,0.089192599,0.076025065,0.060130387,0.055917721,,0.145363022,0.071316517,0.042863659
20,S,155,E,0.093316392,0.045714297,0.087615759,0.083204991,,,0.064352348,0.064044556,0.042044087,0.05250373,0.050045546,0.070323805,0.051452076,0.054613988,0.055000533,0.048612285,0.04590071,0.05899209,0.058671639,0.042590622
20,S,160,E,0.051621864,0.058154569,,0.069081347,0.048977858,0.045991649,0.046590421,0.042760687,0.036066143,0.039419097,0.040862509,0.050998681,0.046018703,0.044280798,0.045049933,0.04429476,0.040787962,0.034765347,0.045877543,0.038946745
20,S,165,E,0.047906652,0.052578814,0.058173351,0.033016736,0.038574068,0.039915109,0.031566316,0.03220344,0.031498183,0.03169205,0.033519203,0.041478033,0.036541273,0.032825283,0.031688344,0.032730046,0.023608373,0.021557178,0.031542762,0.022283705
20,S,170,E,0.047809541,0.043465638,0.048620118,0.044095241,0.040335664,0.043471579,0.02967395,0.031279569,0.026177438,0.030032955,0.030633974,0.034663479,0.030263377,0.038562848,0.041872287,0.032338534,0.024306171,0.026427627,0.031230594,0.026047998
20,S,175,E,0.041434774,0.048669184,0.04214019,0.053430541,0.039448366,0.042320586,0.033903663,0.027518851,0.024445244,0.027746479,0.030771012,0.033199141,0.031495929,0.030131964,0.028854901,0.026768011,0.023416882,0.021395349,0.020814225,0.026713027
20,S,135,W,,0.107988021,0.074393227,0.064278846,0.048098735,0.04755181,0.043070705,0.030218874,0.039561497,0.032808238,0.043173549,0.036882371,0.040701066,0.038547293,0.049430755,0.048813649,0.040705292,0.042067022,0.034196887,0.029449436
20,S,140,W,,,,,,,,,,0.021285943,0.020247809,,,,0.030954242,,0.018402815,0.065211457,0.04400952,0.035434623
20,S,145,W,0.048690784,0.08106602,0.071647285,,0.052215213,0.047738715,0.043159125,,0.033413846,0.018911051,0.017456314,0.023513262,0.027548619,0.026024088,0.032815003,0.029357547,0.03092725,0.037250102,0.036787823,0.032600487
20,S,150,W,0.035444071,0.046786344,0.052181164,0.04826234,0.039268138,0.032867248,0.040686246,0.045160295,0.025419756,0.016216321,0.013500542,0.017011186,0.023644847,0.020934964,0.025950686,0.02591755,0.024431056,0.031929929,0.03049095,0.03350381
20,S,155,W,0.03841666,0.049955838,0.069521631,0.058832352,0.039732473,0.026695425,0.042242869,0.034756643,0.026466948,0.019196398,0.015542388,0.019437711,0.028092162,0.020488348,0.02535537,0.025889891,0.02465475,0.031415606,0.02823761,0.033459618
20,S,160,W,,,0.131642524,,0.019023001,0.029809646,0.039829935,0.047190193,,0.018487299,,,0.043401642,,0.037751288,0.019396017,0.038847551,0.027153205,0.03431275,0.017946557
20,S,165,W,,,,,,,,0.018799866,0.032704836,0.025135078,0.024429456,0.037996478,,0.037811669,0.043172756,0.030625388,0.030043743,0.032037907,0.027496137,0.029846983
20,S,170,W,,0.051541844,,,,,0.050257721,0.039812907,0.034552195,0.029882394,0.018694506,0.04067755,0.038334897,0.03188648,0.028833194,0.024787869,0.030564674,0.028769699,0.025408286,0.02322785
20,S,175,W,0.063913896,0.040179599,0.059102334,0.096633699,0.062799136,0.043078082,0.042172505,0.038134883,0.036779959,0.027778365,0.028080413,0.034586746,0.038183886,0.036833542,0.040298403,0.036181217,0.038749397,0.030009305,0.025727709,0.0334078
20,S,180,W,0.036219165,0.051739524,0.042129489,0.0397133,0.035208965,0.039177012,0.030794338,0.032740649,0.024675877,0.028340721,0.024789288,0.028567668,0.031545029,0.031921072,0.031234991,0.031385012,0.025006908,0.024356801,0.025161449,0.030243679
25,S,140,E,,,,,,,,,,,,,,,,,,,,
25,S,145,E,,,,,,,,,,,,,0.005165872,,,,,,,
25,S,150,E,0.136324321,0.103834158,0.060595876,0.078814326,0.0564345,0.06137372,0.06397839,0.067035598,0.05684539,0.053968205,0.063570601,0.086853787,0.041328075,0.052388106,0.03946433,0.042884604,0.051495418,0.04706084,0.04962542,0.057042573
25,S,155,E,0.05531793,0.064397556,0.085088221,0.08049349,0.058318769,0.065333373,0.076583638,0.058985415,0.044443851,0.047433899,0.063141577,0.073962438,0.058159947,0.058312601,0.056309625,0.051569677,0.073902471,0.058550098,0.067267261,0.073865407
25,S,160,E,0.04678865,0.023133996,0.09334575,0.044202128,0.034247453,0.032842713,0.034778426,0.044458927,0.033426741,0.040294026,0.039774924,0.05074977,0.046382734,0.042226824,0.041993718,0.056293744,0.055318438,0.044906474,0.050192011,0.068100267
25,S,165,E,0.057224354,0.132080659,,0.038361129,0.029283923,0.030330589,0.027744695,0.031241281,0.031949768,0.035343971,0.052364715,0.041569207,0.035884057,0.034061429,0.04351087,0.044745991,0.047568681,0.029623244,0.0426579,0.046324175
